AN_LETIVO;CD_UNIDADE_EDUCACAO;NOME_DISTRITO;CD_SETOR;TIPO_ESCOLA;NOME_ESCOLA;DRE;CD_INEP_ESCOLA;SITUACAO_ESCOLA;CD_TURMA;CD_TURNO;DESC_TURNO;CD_SERIE;DESC_SERIE;MODALIDADE;MODALIDADE_SEGMENTO;TURMA_ESCOL;NOME_TURMA;HORA_IN_TURMA;HORA_FIM_TURMA;DESC_PERIODICIDADE_TURMA;CD_ETAPA_ENSINO;DESC_ETAPA_ENSINO;CD_CICLO_ENSINO;CD_TIPO_TURMA;DESC_TIPO_TURMA;CD_TIPO_PROGRAMA;DUR_DIA_TURMA;DUR_SEMAN_TURMA;DUR_SEM_HORA;DUR_SEM_MIN;QTD_DIAS_SEMAN_TURMA;X_SEMANA;SEG;TER;QUA;QUI;SEX;SAB;DOM;CD_ALUNO_SME;ANO_NASC_ALUNO;MES_NASC_ALUNO;IDADE_ALUNO_ANO_CIVIL;IDADE_ALUNO_3103;CD_SEXO;CD_RACA_COR;DESC_RACA_COR;CD_PAIS_NASC;DESC_PAIS_NASC;CD_MUN_NASC;DESC_MUN_NASC;DESC_UF_NASC;NEE_ALT_HAB;DEF__AUTISMO;DEF__SURDEZ_LEVE;DEF__SURDEZ_SEV;DEF__INTELECT;DEF__MULTIPLA;DEF__CEGUEIRA;DEF__BAIXA_VISAO;DEF__SURDO_CEG;DEF__TRANST_DES_INF;DEF__SINDR_ASPER;DEF__SINDR_RETT;DEF__FIS_N_CADEIR;DEF__FIS_CADEIR;DEF__N_POSSUI;CD_MAT;DT_IN_MAT;DT_FIM_MAT;QTD_DIAS_MATR;ANO_IN_MAT;MES_IN_MAT;SITUACAO_MAT;ANO_SIT_MAT;MES_SIT_MAT;SIT_AL_APROV;SIT_AL_REPROV;SIT_AL_ABAND;SIT_AL_CONCL;SIT_AL_TRANSF;SIT_AL_FALEC;SIT_AL_NCOM;SIT_AL_EXCL;SIT_AL_CES;SIT_AL_REMAN;SIT_AL_RECLAS;SIT_AL_ATIVO
2019;400196;GRAJAU;3009;CEI DIRET   ;PARQUE COCAIA;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35239331.0;ATIVA;1986941;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;800;1800;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110521;2018;2;1;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31618881;2019-04-26 09:56:27;2019-12-19 09:57:53;238;2019;4;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400483;SANTANA;7007;CR.P.CONV   ;MALVINA RODRIGUES VIEIRA;DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE;35814386.0;ATIVA;2025916;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110684;2017;10;2;1;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31020326;2019-02-04 00:00:00;2019-03-25 08:52:36;50;2019;2;Desistente;2019;3;0;0;1;0;0;0;0;0;0;0;0;0
2019;306803;GUAIANASES;3101;CR.P.CONV   ;MARIA NERI, DONA;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35305571.0;ATIVA;2031308;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110617;2017;11;2;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31179004;2019-02-04 00:00:00;2019-02-05 12:53:37;2;2019;2;Transferido;2019;2;0;0;0;0;1;0;0;0;0;0;0;0
2019;19355;BRASILANDIA;1103;CEU EMEI    ;JARDIM PAULISTANO;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35356803.0;ATIVA;1985859;3;TARDE;274;INFANTIL II;PRE;PRE;S;6H;1300;1900;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110624;2013;11;6;5;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30298169;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;93441;CIDADE LIDER;2403;EMEF        ;CARLOS CHAGAS;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;35055359.0;ATIVA;1983885;3;TARDE;110;C.I 1.ANO F9;FUND;Fund1;S;1A;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110639;2012;9;7;6;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31025650;2019-02-04 00:00:00;2019-04-18 14:37:27;74;2019;2;Transferido;2019;4;0;0;0;0;1;0;0;0;0;0;0;0
2019;306960;GUAIANASES;3104;CR.P.CONV   ;JARDIM DA INFANCIA;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35393061.0;ATIVA;2034206;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4B;655;1655;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110644;2016;1;3;3;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31618578;2019-04-26 08:55:28;2019-09-02 14:15:12;130;2019;4;Desistente;2019;9;0;0;1;0;0;0;0;0;0;0;0;0
2019;308003;IPIRANGA;3402;CR.P.CONV   ;BRINCARTE;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;35497228.0;EXTINTA ;2030845;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110755;2015;12;4;3;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30802332;2019-02-04 00:00:00;2019-07-10 11:52:55;157;2019;2;Transferido;2019;7;0;0;0;0;1;0;0;0;0;0;0;0
2019;307869;CIDADE TIRADENTES;2505;CR.P.CONV   ;AMOR PERFEITO, C.E.I;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35478386.0;ATIVA;2028827;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110789;2018;2;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31654896;2019-05-06 16:49:04;2019-12-20 00:00:00;229;2019;5;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307192;CIDADE TIRADENTES;2507;CR.P.CONV   ;PEDRO XAVIER;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35438364.0;ATIVA;2033418;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110789;2018;2;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30650937;2019-02-04 00:00:00;2019-05-03 08:56:53;89;2019;2;Transferido;2019;5;0;0;0;0;1;0;0;0;0;0;0;0
2019;306906;ARICANDUVA;403;CR.P.CONV   ;CORDEIRINHOS DE CRISTO II;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;35391761.0;ATIVA;2011408;6;INTEGRAL;241;BERCARIO I;CRECHE;CRECHE;S;1A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7110715;2018;4;1;0;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31042858;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19517;CAPAO REDONDO;1907;EMEI        ;CHACARA SANTA MARIA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35582165.0;ATIVA;2001591;1;MANHA;270;INFANTIL I;PRE;PRE;S;5B;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7117376;2014;12;5;4;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31365381;2019-02-25 09:13:14;2019-06-17 09:22:00;113;2019;2;Transferido;2019;6;0;0;0;0;1;0;0;0;0;0;0;0
2019;19338;CAPAO REDONDO;1907;CEU EMEI    ;FEITICO DA VILA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35298244.0;ATIVA;2004791;1;MANHA;274;INFANTIL II;PRE;PRE;S;6C;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7117318;2013;8;6;5;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30376788;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400176;BRASILANDIA;1103;CEI DIRET   ;MARIA JOSE DE SOUZA;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35237991.0;ATIVA;1986964;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;800;1800;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7117315;2017;12;2;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31112740;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307202;CIDADE TIRADENTES;2502;CR.P.CONV   ;LAR GERACAO FUTURO;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35438613.0;ATIVA;2027667;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7117326;2015;7;4;3;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30849726;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307137;CACHOEIRINHA;1302;CR.P.CONV   ;CIRANDINHA DAS ROSAS;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35434140.0;ATIVA;2014764;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118572;2018;2;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30312980;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;91502;BRASILANDIA;1106;EMEI        ;MARTINS FONTES;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35052073.0;ATIVA;1985949;1;MANHA;270;INFANTIL I;PRE;PRE;S;5C;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118597;2015;2;4;4;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31371148;2019-02-26 12:57:42;2019-07-29 17:22:40;154;2019;2;Remanejado Saida;2019;7;0;0;0;0;0;0;0;0;0;1;0;0
2019;92584;SAO RAFAEL;7504;EMEI        ;ANTONIA DE OLIVEIRA MOTA DE ARAUJO, PROFA.;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35090736.0;ATIVA;1982413;1;MANHA;274;INFANTIL II;PRE;PRE;S;6A;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118529;2013;10;6;5;M;6;NAO DECLARADA;10.0;BRASIL;2608800.0;LAJEDO;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30254639;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19219;JARAGUA;4208;EMEF        ;ENZO ANTONIO SILVESTRIN, PROF;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35271068.0;ATIVA;1992954;3;TARDE;110;C.I 1.ANO F9;FUND;Fund1;S;1C;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118663;2013;1;6;6;M;3;PARDA;10.0;BRASIL;2911709.0;GUANAMBI;BA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30981545;2019-02-04 00:00:00;2019-02-05 14:59:14;2;2019;2;Transferido;2019;2;0;0;0;0;1;0;0;0;0;0;0;0
2019;400061;JOSE BONIFACIO;4701;CEI DIRET   ;JACARANDA;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;35237474.0;ATIVA;2001733;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118670;2018;1;1;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31079205;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307689;BRASILANDIA;1104;CR.P.CONV   ;TERESA DANTAS, IRMA;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35463553.0;ATIVA;2011167;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118612;2018;3;1;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31243437;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19353;CAMPO LIMPO;1706;CEU EMEI    ;CANTOS DO AMANHECER;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35356712.0;ATIVA;2006919;3;TARDE;274;INFANTIL II;PRE;PRE;S;6E;1300;1900;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118753;2013;11;6;5;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30440242;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;309463;GUAIANASES;3102;CR.P.CONV   ;REGGIO EMILIA;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35006727.0;ATIVA;2169615;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2E;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118754;2018;1;1;1;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32944058;2019-12-18 10:04:34;2019-12-20 00:00:00;3;2019;12;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;94617;LIBERDADE;4901;EMEF        ;FARIA LIMA, BRIG.;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;35053016.0;ATIVA;1988758;3;TARDE;117;C.II 5.ANO F9;FUND;Fund1;S;5A;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;24.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118749;2009;4;10;9;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30450520;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;94218;BRASILANDIA;1105;EMEF        ;ANDRE RODRIGUES DE ALCKMIN, PROF.;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35053089.0;ATIVA;1986074;1;MANHA;112;C.I 3.ANO F9;FUND;Fund1;S;3D;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118745;2010;6;9;8;M;1;BRANCA;10.0;BRASIL;2402204.0;CANGUARETAMA;RN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30609288;2019-02-04 00:00:00;2019-12-18 12:31:21;318;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;92703;VILA SONIA;9403;EMEF        ;THEODOMIRO DIAS, DES.;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;35053168.0;ATIVA;1998417;1;MANHA;115;C.II 6.ANO F9;FUND;Fund2;S;6D;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;24.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118855;2007;12;12;11;M;3;PARDA;10.0;BRASIL;3147907.0;PASSOS;MG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30852484;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;92746;RAPOSO TAVARES;6503;EMEF        ;ALIPIO ANDRADA SERPA, TTE.;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;35053284.0;ATIVA;1980848;3;TARDE;120;C.III 9.ANO F9;FUND;Fund2;S;9B;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;26.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118873;2004;11;15;14;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30579015;2019-02-04 00:00:00;2019-12-18 10:16:52;318;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;94137;CANGAIBA;1804;EMEF        ;CECILIA MEIRELES;DIRETORIA REGIONAL DE EDUCACAO PENHA;35053296.0;ATIVA;1990423;1;MANHA;117;C.II 5.ANO F9;FUND;Fund1;S;5A;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;24.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118875;2009;3;10;10;M;6;NAO DECLARADA;10.0;BRASIL;2700409.0;ATALAIA;AL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30634439;2019-02-04 00:00:00;2019-12-19 20:40:04;319;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;95206;CAMPO BELO;1501;EMEF        ;CALOGERAS, MIN.;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35053417.0;ATIVA;1997433;1;MANHA;120;C.III 9.ANO F9;FUND;Fund2;S;9B;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;26.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118884;2005;2;14;14;M;6;NAO DECLARADA;10.0;BRASIL;2610202.0;PANELAS;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30444461;2019-02-04 00:00:00;2019-12-18 23:57:18;318;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;95222;JABAQUARA;3802;EMEF        ;ARY PARREIRAS, ALM.;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35053454.0;ATIVA;2006844;1;MANHA;118;C.III 7.ANO F9;FUND;Fund2;S;7C;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;26.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118890;2007;4;12;12;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30604169;2019-02-04 00:00:00;2019-06-05 10:21:43;122;2019;2;Transferido;2019;6;0;0;0;0;1;0;0;0;0;0;0;0
2019;94072;PONTE RASA;6402;EMEF        ;WANNY SALGADO ROCHA, PROFA;DIRETORIA REGIONAL DE EDUCACAO PENHA;35055177.0;ATIVA;1990056;1;MANHA;112;C.I 3.ANO F9;FUND;Fund1;S;3B;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118821;2010;5;9;8;F;6;NAO DECLARADA;10.0;BRASIL;2607901.0;JABOATAO DOS GUARARAPES;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31295104;2019-02-07 16:43:06;2019-12-20 00:00:00;317;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;93246;PEDREIRA;5801;EMEF        ;MANOEL CARLOS DE FIGUEIREDO FERRAZ, DES.;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35053879.0;ATIVA;1998832;1;MANHA;116;C.II 4.ANO F9;FUND;Fund1;S;4D;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;24.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118957;2009;9;10;9;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30540476;2019-02-04 00:00:00;2019-12-19 09:14:03;319;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;94978;CURSINO;2702;EMEF        ;EURICO GASPAR DUTRA, MAL.;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;35054161.0;ATIVA;1986110;1;MANHA;111;C.I 2.ANO F9;FUND;Fund1;S;2B;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7118908;2012;3;7;7;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30507498;2019-02-04 00:00:00;2019-12-19 08:35:30;319;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
